t,x_foot,z_foot,phi_leg,phi_body,len_leg,ddt_x_foot,ddt_z_foot,ddt_phi_leg,ddt_phi_body,ddt_len_leg,fsm_state,u1,u2
9.4000000000e-02,-1.5622848237e-02,3.5701140510e-01,2.7267266534e-02,-2.3558051992e-03,1.0000003403e+00,-2.4847997040e-01,-9.1402069894e-01,2.7468177264e-01,-3.7470840909e-02,1.4191542735e-06,2,0.0000000000e+00,-4.0690490954e-01
9.5000000000e-02,-1.5871475736e-02,3.5609252504e-01,2.7542112344e-02,-2.3932983197e-03,1.0000003417e+00,-2.4876925076e-01,-9.2373956049e-01,2.7500346545e-01,-3.7514528830e-02,1.3127076427e-06,2,0.0000000000e+00,-3.6040738507e-01
9.6000000000e-02,-1.6120375082e-02,3.5516392572e-01,2.7817260587e-02,-2.4308324991e-03,1.0000003430e+00,-2.4902373650e-01,-9.3345919825e-01,2.7528671857e-01,-3.7552969608e-02,1.2066939180e-06,2,0.0000000000e+00,-3.1449556453e-01
9.7000000000e-02,-1.6369511701e-02,3.5422560637e-01,2.8092673067e-02,-2.4684025234e-03,1.0000003441e+00,-2.4924386825e-01,-9.4317963953e-01,2.7553201809e-01,-3.7586229619e-02,1.1011787013e-06,2,0.0000000000e+00,-2.6916719570e-01
9.8000000000e-02,-1.6618851457e-02,3.5327756616e-01,2.8368312071e-02,-2.5060032449e-03,1.0000003452e+00,-2.4943008490e-01,-9.5290091117e-01,2.7573984820e-01,-3.7614374984e-02,9.9622529683e-07,2,0.0000000000e+00,-2.2441998462e-01
9.9000000000e-02,-1.6868360655e-02,3.5231980426e-01,2.8644140372e-02,-2.5436295820e-03,1.0000003461e+00,-2.4958282365e-01,-9.6262303951e-01,2.7591069118e-01,-3.7637471562e-02,8.9189477357e-07,2,0.0000000000e+00,-1.8025159642e-01
1.0000000000e-01,-1.7118006035e-02,3.5135231979e-01,2.8920121224e-02,-2.5812765186e-03,1.0000003469e+00,-2.4970251991e-01,-9.7234605035e-01,2.7604502731e-01,-3.7655584942e-02,7.8824594527e-07,2,0.0000000000e+00,-1.3665965621e-01
1.0100000000e-01,-1.7367754771e-02,3.5037511186e-01,2.9196218357e-02,-2.6189391044e-03,1.0000003477e+00,-2.4978960730e-01,-9.8206996897e-01,2.7614333491e-01,-3.7668780447e-02,6.8533544474e-07,2,0.0000000000e+00,-9.3641749861e-02
1.0200000000e-01,-1.7617574471e-02,3.4938817954e-01,2.9472395984e-02,-2.6566124538e-03,1.0000003483e+00,-2.4984451761e-01,-9.9179482010e-01,2.7620609027e-01,-3.7677123121e-02,5.8321770860e-07,2,0.0000000000e+00,-5.1195424860e-02
1.0300000000e-01,-1.7867433171e-02,3.4839152190e-01,2.9748618787e-02,-2.6942917466e-03,1.0000003489e+00,-2.4986768079e-01,-1.0015206279e+00,2.7623376760e-01,-3.7680677732e-02,4.8194503836e-07,2,0.0000000000e+00,-9.3181911528e-03
1.0400000000e-01,-1.8117299340e-02,3.4738513796e-01,3.0024851926e-02,-2.7319722269e-03,1.0000003493e+00,-2.4985952489e-01,-1.0112474161e+00,2.7622683905e-01,-3.7679508759e-02,3.8156769662e-07,2,0.0000000000e+00,3.1992478061e-02
1.0500000000e-01,-1.8367141872e-02,3.4636902673e-01,3.0301061029e-02,-2.7696492033e-03,1.0000003496e+00,-2.4982047606e-01,-1.0209752077e+00,2.7618577464e-01,-3.7673680398e-02,2.8213382203e-07,2,0.0000000000e+00,7.2739145506e-02
1.0600000000e-01,-1.8616930085e-02,3.4534318720e-01,3.0577212196e-02,-2.8073180482e-03,1.0000003498e+00,-2.4975095849e-01,-1.0307040252e+00,2.7611104222e-01,-3.7663256551e-02,1.8368956802e-07,2,0.0000000000e+00,1.1292440903e-01
1.0700000000e-01,-1.8866633723e-02,3.4430761833e-01,3.0853271991e-02,-2.8449741982e-03,1.0000003500e+00,-2.4965139445e-01,-1.0404338905e+00,2.7600310750e-01,-3.7648300822e-02,8.6279079140e-08,2,0.0000000000e+00,1.5255090079e-01
1.0800000000e-01,-1.9116222950e-02,3.4326231906e-01,3.1129207444e-02,-2.8826131529e-03,1.0000003500e+00,-2.4952220417e-01,-1.0501648250e+00,2.7586243396e-01,-3.7628876517e-02,-1.0055478711e-08,2,0.0000000000e+00,1.9162128650e-01
1.0900000000e-01,-1.9365668347e-02,3.4220728831e-01,3.1404986046e-02,-2.9202304753e-03,1.0000003500e+00,-2.4936380590e-01,-1.0598968494e+00,2.7568948286e-01,-3.7605046639e-02,-1.0527388105e-07,2,0.0000000000e+00,2.3013826458e-01
1.1000000000e-01,-1.9614940916e-02,3.4114252499e-01,3.1680575750e-02,-2.9578217913e-03,1.0000003498e+00,-2.4917661582e-01,-1.0696299839e+00,2.7548471319e-01,-3.7576873881e-02,-1.9933774850e-07,2,0.0000000000e+00,2.6810456546e-01
1.1100000000e-01,-1.9864012072e-02,3.4006802796e-01,3.1955944966e-02,-2.9953827891e-03,1.0000003496e+00,-2.4896104806e-01,-1.0793642480e+00,2.7524858166e-01,-3.7544420627e-02,-2.9221058953e-07,2,0.0000000000e+00,3.0552295072e-01
1.1200000000e-01,-2.0112853644e-02,3.3898379611e-01,3.2231062560e-02,-3.0329092194e-03,1.0000003492e+00,-2.4871751466e-01,-1.0890996607e+00,2.7498154267e-01,-3.7507748945e-02,-3.8385773193e-07,2,0.0000000000e+00,3.4239621241e-01
1.1300000000e-01,-2.0361437870e-02,3.3788982825e-01,3.2505897849e-02,-3.0703968946e-03,1.0000003488e+00,-2.4844642556e-01,-1.0988362404e+00,2.7468404829e-01,-3.7466920586e-02,-4.7424629412e-07,2,0.0000000000e+00,3.7872717220e-01
1.1400000000e-01,-2.0609737400e-02,3.3678612323e-01,3.2780420604e-02,-3.1078416887e-03,1.0000003483e+00,-2.4814818853e-01,-1.1085740047e+00,2.7435654822e-01,-3.7421996979e-02,-5.6334513646e-07,2,0.0000000000e+00,4.1451868073e-01
1.1500000000e-01,-2.0857725289e-02,3.3567267984e-01,3.3054601044e-02,-3.1452395371e-03,1.0000003477e+00,-2.4782320921e-01,-1.1183129708e+00,2.7399948977e-01,-3.7373039228e-02,-6.5112484047e-07,2,0.0000000000e+00,4.4977361677e-01
1.1600000000e-01,-2.1105374995e-02,3.3454949688e-01,3.3328409831e-02,-3.1825864360e-03,1.0000003470e+00,-2.4747189106e-01,-1.1280531553e+00,2.7361331787e-01,-3.7320108110e-02,-7.3755767341e-07,2,0.0000000000e+00,4.8449488654e-01
1.1700000000e-01,-2.1352660382e-02,3.3341657312e-01,3.3601818075e-02,-3.2198784425e-03,1.0000003462e+00,-2.4709463533e-01,-1.1377945741e+00,2.7319847500e-01,-3.7263264069e-02,-8.2261755467e-07,2,0.0000000000e+00,5.1868542296e-01
1.1800000000e-01,-2.1599555711e-02,3.3227390731e-01,3.3874797324e-02,-3.2571116735e-03,1.0000003453e+00,-2.4669184106e-01,-1.1475372424e+00,2.7275540120e-01,-3.7202567217e-02,-9.0628004210e-07,2,0.0000000000e+00,5.5234818491e-01
1.1900000000e-01,-2.1846035642e-02,3.3112149821e-01,3.4147319566e-02,-3.2942823062e-03,1.0000003444e+00,-2.4626390505e-01,-1.1572811749e+00,2.7228453402e-01,-3.7138077329e-02,-9.8852225634e-07,2,0.0000000000e+00,5.8548615654e-01
1.2000000000e-01,-2.2092075230e-02,3.2995934453e-01,3.4419357227e-02,-3.3313865774e-03,1.0000003434e+00,-2.4581122182e-01,-1.1670263858e+00,2.7178630854e-01,-3.7069853839e-02,-1.0693228587e-06,2,0.0000000000e+00,6.1810234655e-01
1.2100000000e-01,-2.2337649926e-02,3.2878744500e-01,3.4690883163e-02,-3.3684207830e-03,1.0000003422e+00,-2.4533418365e-01,-1.1767728884e+00,2.7126115732e-01,-3.6997955838e-02,-1.1486620249e-06,2,0.0000000000e+00,6.5019978744e-01
1.2200000000e-01,-2.2582735569e-02,3.2760579832e-01,3.4961870665e-02,-3.4053812778e-03,1.0000003411e+00,-2.4483318049e-01,-1.1865206955e+00,2.7070951038e-01,-3.6922442073e-02,-1.2265214142e-06,2,0.0000000000e+00,6.8178153490e-01
1.2300000000e-01,-2.2827308389e-02,3.2641440317e-01,3.5232293451e-02,-3.4422644754e-03,1.0000003398e+00,-2.4430860001e-01,-1.1962698195e+00,2.7013179520e-01,-3.6843370944e-02,-1.3028841636e-06,2,0.0000000000e+00,7.1285066702e-01
1.2400000000e-01,-2.3071345000e-02,3.2521325824e-01,3.5502125665e-02,-3.4790668474e-03,1.0000003385e+00,-2.4376082751e-01,-1.2060202719e+00,2.6952843670e-01,-3.6760800497e-02,-1.3777347725e-06,2,0.0000000000e+00,7.4341028368e-01
1.2500000000e-01,-2.3314822403e-02,3.2400236218e-01,3.5771341875e-02,-3.5157849234e-03,1.0000003370e+00,-2.4319024597e-01,-1.2157720637e+00,2.6889985718e-01,-3.6674788428e-02,-1.4510591686e-06,2,0.0000000000e+00,7.7346350581e-01
1.2600000000e-01,-2.3557717979e-02,3.2278171366e-01,3.6039917071e-02,-3.5524152905e-03,1.0000003356e+00,-2.4259723601e-01,-1.2255252054e+00,2.6824647638e-01,-3.6585392076e-02,-1.5228446155e-06,2,0.0000000000e+00,8.0301347478e-01
1.2700000000e-01,-2.3800009488e-02,3.2155131131e-01,3.6307826660e-02,-3.5889545930e-03,1.0000003340e+00,-2.4198217586e-01,-1.2352797067e+00,2.6756871138e-01,-3.6492668425e-02,-1.5930796631e-06,2,0.0000000000e+00,8.3206335169e-01
1.2800000000e-01,-2.4041675069e-02,3.2031115378e-01,3.6575046464e-02,-3.6253995317e-03,1.0000003324e+00,-2.4134544136e-01,-1.2450355767e+00,2.6686697665e-01,-3.6396674096e-02,-1.6617541521e-06,2,0.0000000000e+00,8.6061631672e-01
1.2900000000e-01,-2.4282693235e-02,3.1906123970e-01,3.6841552721e-02,-3.6617468643e-03,1.0000003307e+00,-2.4068740593e-01,-1.2547928242e+00,2.6614168401e-01,-3.6297465349e-02,-1.7288592062e-06,2,0.0000000000e+00,8.8867556847e-01
1.3000000000e-01,-2.4523042870e-02,3.1780156767e-01,3.7107322077e-02,-3.6979934043e-03,1.0000003289e+00,-2.4000844060e-01,-1.2645514571e+00,2.6539324259e-01,-3.6195098080e-02,-1.7943871497e-06,2,0.0000000000e+00,9.1624432334e-01
1.3100000000e-01,-2.4762703228e-02,3.1653213632e-01,3.7372331588e-02,-3.7341360210e-03,1.0000003271e+00,-2.3930891393e-01,-1.2743114827e+00,2.6462205886e-01,-3.6089627821e-02,-1.8583314973e-06,2,0.0000000000e+00,9.4332581487e-01
1.3200000000e-01,-2.5001653932e-02,3.1525294424e-01,3.7636558712e-02,-3.7701716389e-03,1.0000003252e+00,-2.3858919205e-01,-1.2840729079e+00,2.6382853659e-01,-3.5981109731e-02,-1.9206869292e-06,2,0.0000000000e+00,9.6992329311e-01
1.3300000000e-01,-2.5239874969e-02,3.1396399003e-01,3.7899981312e-02,-3.8060972378e-03,1.0000003232e+00,-2.3784963863e-01,-1.2938357390e+00,2.6301307684e-01,-3.5869598604e-02,-1.9814492390e-06,2,0.0000000000e+00,9.9604002399e-01
1.3400000000e-01,-2.5477346687e-02,3.1266527229e-01,3.8162577650e-02,-3.8419098517e-03,1.0000003212e+00,-2.3709061485e-01,-1.3035999816e+00,2.6217607795e-01,-3.5755148860e-02,-2.0406153453e-06,2,0.0000000000e+00,1.0216792887e+00
1.3500000000e-01,-2.5714049796e-02,3.1135678959e-01,3.8424326385e-02,-3.8776065692e-03,1.0000003192e+00,-2.3631247943e-01,-1.3133656407e+00,2.6131793553e-01,-3.5637814546e-02,-2.0981831828e-06,2,0.0000000000e+00,1.0468443831e+00
1.3600000000e-01,-2.5949965363e-02,3.1003854053e-01,3.8685206569e-02,-3.9131845325e-03,1.0000003170e+00,-2.3551558858e-01,-1.3231327208e+00,2.6043904244e-01,-3.5517649333e-02,-2.1541517231e-06,2,0.0000000000e+00,1.0715386172e+00
1.3700000000e-01,-2.6185074809e-02,3.0871052367e-01,3.8945197649e-02,-3.9486409374e-03,1.0000003149e+00,-2.3470029601e-01,-1.3329012260e+00,2.5953978878e-01,-3.5394706516e-02,-2.2085210019e-06,2,0.0000000000e+00,1.0957653141e+00
1.3800000000e-01,-2.6419359908e-02,3.0737273760e-01,3.9204279456e-02,-3.9839730327e-03,1.0000003126e+00,-2.3386695289e-01,-1.3426711596e+00,2.5862056190e-01,-3.5269039013e-02,-2.2612920441e-06,2,0.0000000000e+00,1.1195278102e+00
1.3900000000e-01,-2.6652802784e-02,3.0602518087e-01,3.9462432210e-02,-4.0191781202e-03,1.0000003103e+00,-2.3301590790e-01,-1.3524425244e+00,2.5768174636e-01,-3.5140699360e-02,-2.3124667436e-06,2,0.0000000000e+00,1.1428294539e+00
1.4000000000e-01,-2.6885385910e-02,3.0466785207e-01,3.9719636514e-02,-4.0542535538e-03,1.0000003080e+00,-2.3214750716e-01,-1.3622153226e+00,2.5672372392e-01,-3.5009739713e-02,-2.3620479516e-06,2,0.0000000000e+00,1.1656736053e+00
1.4100000000e-01,-2.7117092100e-02,3.0330074975e-01,3.9975873351e-02,-4.0891967393e-03,1.0000003056e+00,-2.3126209425e-01,-1.3719895561e+00,2.5574687357e-01,-3.4876211848e-02,-2.4100394005e-06,2,0.0000000000e+00,1.1880636356e+00
1.4200000000e-01,-2.7347904513e-02,3.0192387248e-01,4.0231124080e-02,-4.1240051343e-03,1.0000003032e+00,-2.3036001021e-01,-1.3817652261e+00,2.5475157148e-01,-3.4740167153e-02,-2.4564456882e-06,2,0.0000000000e+00,1.2100029268e+00
1.4300000000e-01,-2.7577806649e-02,3.0053721882e-01,4.0485370438e-02,-4.1586762475e-03,1.0000003007e+00,-2.2944159350e-01,-1.3915423332e+00,2.5373819100e-01,-3.4601656634e-02,-2.5012722650e-06,2,0.0000000000e+00,1.2314948704e+00
1.4400000000e-01,-2.7806782341e-02,2.9914078733e-01,4.0738594530e-02,-4.1932076385e-03,1.0000002982e+00,-2.2850718002e-01,-1.4013208775e+00,2.5270710268e-01,-3.4460730911e-02,-2.5445253917e-06,2,0.0000000000e+00,1.2525428678e+00
1.4500000000e-01,-2.8034815762e-02,2.9773457658e-01,4.0990778834e-02,-4.2275969171e-03,1.0000002956e+00,-2.2755710310e-01,-1.4111008588e+00,2.5165867421e-01,-3.4317440216e-02,-2.5862120947e-06,2,0.0000000000e+00,1.2731503289e+00
1.4600000000e-01,-2.8261891411e-02,2.9631858513e-01,4.1241906192e-02,-4.2618417434e-03,1.0000002930e+00,-2.2659169349e-01,-1.4208822761e+00,2.5059327047e-01,-3.4171834394e-02,-2.6263401446e-06,2,0.0000000000e+00,1.2933206722e+00
1.4700000000e-01,-2.8487994122e-02,2.9489281155e-01,4.1491959809e-02,-4.2959398269e-03,1.0000002904e+00,-2.2561127932e-01,-1.4306651281e+00,2.4951125348e-01,-3.4023962901e-02,-2.6649180815e-06,2,0.0000000000e+00,1.3130573239e+00
1.4800000000e-01,-2.8713109052e-02,2.9345725439e-01,4.1740923254e-02,-4.3298889266e-03,1.0000002877e+00,-2.2461618618e-01,-1.4404494129e+00,2.4841298243e-01,-3.3873874803e-02,-2.7019551360e-06,2,0.0000000000e+00,1.3323637174e+00
1.4900000000e-01,-2.8937221685e-02,2.9201191224e-01,4.1988780449e-02,-4.3636868503e-03,1.0000002850e+00,-2.2360673701e-01,-1.4502351282e+00,2.4729881362e-01,-3.3721618774e-02,-2.7374612033e-06,2,0.0000000000e+00,1.3512432930e+00
1.5000000000e-01,-2.9160317825e-02,2.9055678366e-01,4.2235515674e-02,-4.3973314541e-03,1.0000002822e+00,-2.2258325218e-01,-1.4600222712e+00,2.4616910053e-01,-3.3567243101e-02,-2.7714468150e-06,2,0.0000000000e+00,1.3696994970e+00
1.5100000000e-01,-2.9382383594e-02,2.8909186722e-01,4.2481113560e-02,-4.4308206424e-03,1.0000002794e+00,-2.2154604943e-01,-1.4698108385e+00,2.4502419374e-01,-3.3410795673e-02,-2.8039231815e-06,2,0.0000000000e+00,1.3877357816e+00
1.5200000000e-01,-2.9603405433e-02,2.8761716151e-01,4.2725559088e-02,-4.4641523673e-03,1.0000002766e+00,-2.2049544389e-01,-1.4796008264e+00,2.4386444099e-01,-3.3252323992e-02,-2.8349020801e-06,2,0.0000000000e+00,1.4053556042e+00
1.5300000000e-01,-2.9823370097e-02,2.8613266509e-01,4.2968837584e-02,-4.4973246281e-03,1.0000002737e+00,-2.1943174808e-01,-1.4893922306e+00,2.4269018713e-01,-3.3091875162e-02,-2.8643958830e-06,2,0.0000000000e+00,1.4225624268e+00
1.5400000000e-01,-3.0042264648e-02,2.8463837657e-01,4.3210934719e-02,-4.5303354709e-03,1.0000002709e+00,-2.1835527190e-01,-1.4991850466e+00,2.4150177412e-01,-3.2929495897e-02,-2.8924175548e-06,2,0.0000000000e+00,1.4393597158e+00
1.5500000000e-01,-3.0260076462e-02,2.8313429453e-01,4.3451836503e-02,-4.5631829887e-03,1.0000002680e+00,-2.1726632262e-01,-1.5089792692e+00,2.4029954107e-01,-3.2765232515e-02,-2.9189805305e-06,2,0.0000000000e+00,1.4557509410e+00
1.5600000000e-01,-3.0476793217e-02,2.8162041756e-01,4.3691529284e-02,-4.5958653202e-03,1.0000002650e+00,-2.1616520489e-01,-1.5187748929e+00,2.3908382418e-01,-3.2599130939e-02,-2.9440987638e-06,2,0.0000000000e+00,1.4717395759e+00
1.5700000000e-01,-3.0692402896e-02,2.8009674428e-01,4.3929999746e-02,-4.6283806500e-03,1.0000002621e+00,-2.1505222071e-01,-1.5285719117e+00,2.3785495678e-01,-3.2431236699e-02,-2.9677867227e-06,2,0.0000000000e+00,1.4873290964e+00
1.5800000000e-01,-3.0906893784e-02,2.7856327328e-01,4.4167234903e-02,-4.6607272082e-03,1.0000002591e+00,-2.1392766947e-01,-1.5383703192e+00,2.3661326930e-01,-3.2261594927e-02,-2.9900593523e-06,2,0.0000000000e+00,1.5025229809e+00
1.5900000000e-01,-3.1120254460e-02,2.7702000318e-01,4.4403222099e-02,-4.6929032694e-03,1.0000002561e+00,-2.1279184794e-01,-1.5481701087e+00,2.3535908928e-01,-3.2090250361e-02,-3.0109320380e-06,2,0.0000000000e+00,1.5173247096e+00
1.6000000000e-01,-3.1332473802e-02,2.7546693260e-01,4.4637949005e-02,-4.7249071533e-03,1.0000002531e+00,-2.1164505022e-01,-1.5579712729e+00,2.3409274139e-01,-3.1917247345e-02,-3.0304205943e-06,2,0.0000000000e+00,1.5317377642e+00
1.6100000000e-01,-3.1543540981e-02,2.7390406017e-01,4.4871403614e-02,-4.7567372233e-03,1.0000002500e+00,-2.1048756780e-01,-1.5677738044e+00,2.3281454738e-01,-3.1742629823e-02,-3.0485412328e-06,2,0.0000000000e+00,1.5457656272e+00
1.6200000000e-01,-3.1753445455e-02,2.7233138453e-01,4.5103574238e-02,-4.7883918867e-03,1.0000002470e+00,-2.0931968952e-01,-1.5775776952e+00,2.3152482612e-01,-3.1566441347e-02,-3.0653105230e-06,2,0.0000000000e+00,1.5594117815e+00
1.6300000000e-01,-3.1962176973e-02,2.7074890433e-01,4.5334449510e-02,-4.8198695942e-03,1.0000002439e+00,-2.0814170161e-01,-1.5873829369e+00,2.3022389359e-01,-3.1388725072e-02,-3.0807454437e-06,2,0.0000000000e+00,1.5726797105e+00
1.6400000000e-01,-3.2169725567e-02,2.6915661821e-01,4.5564018374e-02,-4.8511688393e-03,1.0000002408e+00,-2.0695388765e-01,-1.5971895208e+00,2.2891206286e-01,-3.1209523754e-02,-3.0948632815e-06,2,0.0000000000e+00,1.5855728967e+00
1.6500000000e-01,-3.2376081551e-02,2.6755452484e-01,4.5792270089e-02,-4.8822881584e-03,1.0000002377e+00,-2.0575652856e-01,-1.6069974380e+00,2.2758964414e-01,-3.1028879758e-02,-3.1076816540e-06,2,0.0000000000e+00,1.5980948221e+00
1.6600000000e-01,-3.2581235520e-02,2.6594262289e-01,4.6019194219e-02,-4.9132261296e-03,1.0000002346e+00,-2.0454990267e-01,-1.6168066790e+00,2.2625694472e-01,-3.0846835050e-02,-3.1192185046e-06,2,0.0000000000e+00,1.6102489675e+00
1.6700000000e-01,-3.2785178344e-02,2.6432091104e-01,4.6244780636e-02,-4.9439813732e-03,1.0000002315e+00,-2.0333428565e-01,-1.6266172341e+00,2.2491426901e-01,-3.0663431200e-02,-3.1294920636e-06,2,0.0000000000e+00,1.6220388120e+00
1.6800000000e-01,-3.2987901171e-02,2.6268938799e-01,4.6469019516e-02,-4.9745525505e-03,1.0000002283e+00,-2.0210995054e-01,-1.6364290933e+00,2.2356191853e-01,-3.0478709386e-02,-3.1385208124e-06,2,0.0000000000e+00,1.6334678326e+00
1.6900000000e-01,-3.3189395416e-02,2.6104805242e-01,4.6691901332e-02,-5.0049383641e-03,1.0000002252e+00,-2.0087716775e-01,-1.6462422461e+00,2.2220019191e-01,-3.0292710387e-02,-3.1463234813e-06,2,0.0000000000e+00,1.6445395039e+00
1.7000000000e-01,-3.3389652766e-02,2.5939690306e-01,4.6913416858e-02,-5.0351375570e-03,1.0000002220e+00,-1.9963620509e-01,-1.6560566819e+00,2.2082938490e-01,-3.0105474589e-02,-3.1529190526e-06,2,0.0000000000e+00,1.6552572979e+00
1.7100000000e-01,-3.3588665174e-02,2.5773593863e-01,4.7133557158e-02,-5.0651489123e-03,1.0000002189e+00,-1.9838732770e-01,-1.6658723896e+00,2.1944979038e-01,-2.9917041984e-02,-3.1583267270e-06,2,0.0000000000e+00,1.6656246829e+00
1.7200000000e-01,-3.3786424858e-02,2.5606515786e-01,4.7352313592e-02,-5.0949712533e-03,1.0000002157e+00,-1.9713079812e-01,-1.6756893581e+00,2.1806169832e-01,-2.9727452167e-02,-3.1625658787e-06,2,0.0000000000e+00,1.6756451239e+00
1.7300000000e-01,-3.3982924294e-02,2.5438455950e-01,4.7569677804e-02,-5.1246034421e-03,1.0000002126e+00,-1.9586687628e-01,-1.6855075756e+00,2.1666539583e-01,-2.9536744343e-02,-3.1656561146e-06,2,0.0000000000e+00,1.6853220820e+00
1.7400000000e-01,-3.4178156220e-02,2.5269414230e-01,4.7785641728e-02,-5.1540443804e-03,1.0000002094e+00,-1.9459581948e-01,-1.6953270304e+00,2.1526116716e-01,-2.9344957322e-02,-3.1676171723e-06,2,0.0000000000e+00,1.6946590137e+00
1.7500000000e-01,-3.4372113628e-02,2.5099390503e-01,4.8000197578e-02,-5.1832930081e-03,1.0000002062e+00,-1.9331788240e-01,-1.7051477103e+00,2.1384929368e-01,-2.9152129521e-02,-3.1684689495e-06,2,0.0000000000e+00,1.7036593707e+00
1.7600000000e-01,-3.4564789764e-02,2.4928384647e-01,4.8213337848e-02,-5.2123483035e-03,1.0000002031e+00,-1.9203331712e-01,-1.7149696029e+00,2.1243005388e-01,-2.8958298964e-02,-3.1682314691e-06,2,0.0000000000e+00,1.7123266000e+00
1.7700000000e-01,-3.4756178126e-02,2.4756396542e-01,4.8425055310e-02,-5.2412092828e-03,1.0000001999e+00,-1.9074237313e-01,-1.7247926956e+00,2.1100372342e-01,-2.8763503286e-02,-3.1669249029e-06,2,0.0000000000e+00,1.7206641428e+00
1.7800000000e-01,-3.4946272457e-02,2.4583426068e-01,4.8635343011e-02,-5.2698749993e-03,1.0000001967e+00,-1.8944529729e-01,-1.7346169755e+00,2.0957057508e-01,-2.8567779729e-02,-3.1645695197e-06,2,0.0000000000e+00,1.7286754345e+00
1.7900000000e-01,-3.5135066748e-02,2.4409473107e-01,4.8844194267e-02,-5.2983445437e-03,1.0000001936e+00,-1.8814233388e-01,-1.7444424294e+00,2.0813087880e-01,-2.8371165146e-02,-3.1611856406e-06,2,0.0000000000e+00,1.7363639045e+00
1.8000000000e-01,-3.5322555233e-02,2.4234537543e-01,4.9051602664e-02,-5.3266170433e-03,1.0000001904e+00,-1.8683372459e-01,-1.7542690441e+00,2.0668490167e-01,-2.8173695999e-02,-3.1567937429e-06,2,0.0000000000e+00,1.7437329756e+00
1.8100000000e-01,-3.5508732386e-02,2.4058619260e-01,4.9257562055e-02,-5.3546916615e-03,1.0000001873e+00,-1.8551970852e-01,-1.7640968059e+00,2.0523290794e-01,-2.7975408362e-02,-3.1514143557e-06,2,0.0000000000e+00,1.7507860639e+00
1.8200000000e-01,-3.5693592918e-02,2.3881718144e-01,4.9462066552e-02,-5.3825675978e-03,1.0000001841e+00,-1.8420052218e-01,-1.7739257011e+00,2.0377515904e-01,-2.7776337922e-02,-3.1450680217e-06,2,0.0000000000e+00,1.7575265782e+00
1.8300000000e-01,-3.5877131777e-02,2.3703834082e-01,4.9665110531e-02,-5.4102440870e-03,1.0000001810e+00,-1.8287639953e-01,-1.7837557157e+00,2.0231191354e-01,-2.7576519977e-02,-3.1377753600e-06,2,0.0000000000e+00,1.7639579197e+00
1.8400000000e-01,-3.6059344141e-02,2.3524966964e-01,4.9866688624e-02,-5.4377203990e-03,1.0000001778e+00,-1.8154757194e-01,-1.7935868355e+00,2.0084342722e-01,-2.7375989441e-02,-3.1295569875e-06,2,0.0000000000e+00,1.7700834822e+00
1.8500000000e-01,-3.6240225421e-02,2.3345116679e-01,5.0066795715e-02,-5.4649958387e-03,1.0000001747e+00,-1.8021426822e-01,-1.8034190461e+00,1.9936995303e-01,-2.7174780840e-02,-3.1204335221e-06,2,0.0000000000e+00,1.7759066510e+00
1.8600000000e-01,-3.6419771254e-02,2.3164283119e-01,5.0265426943e-02,-5.4920697450e-03,1.0000001716e+00,-1.7887671463e-01,-1.8132523330e+00,1.9789174111e-01,-2.6972928318e-02,-3.1104256241e-06,2,0.0000000000e+00,1.7814308031e+00
1.8700000000e-01,-3.6597977502e-02,2.2982466177e-01,5.0462577693e-02,-5.5189414909e-03,1.0000001685e+00,-1.7753513487e-01,-1.8230866816e+00,1.9640903881e-01,-2.6770465634e-02,-3.0995539601e-06,2,0.0000000000e+00,1.7866593068e+00
1.8800000000e-01,-3.6774840249e-02,2.2799665747e-01,5.0658243598e-02,-5.5456104831e-03,1.0000001654e+00,-1.7618975011e-01,-1.8329220768e+00,1.9492209067e-01,-2.6567426164e-02,-3.0878391600e-06,2,0.0000000000e+00,1.7915955213e+00
1.8900000000e-01,-3.6950355800e-02,2.2615881727e-01,5.0852420533e-02,-5.5720761611e-03,1.0000001623e+00,-1.7484077898e-01,-1.8427585037e+00,1.9343113846e-01,-2.6363842906e-02,-3.0753018347e-06,2,0.0000000000e+00,1.7962427966e+00
1.9000000000e-01,-3.7124520678e-02,2.2431114013e-01,5.1045104614e-02,-5.5983379976e-03,1.0000001592e+00,-1.7348843756e-01,-1.8525959470e+00,1.9193642115e-01,-2.6159748474e-02,-3.0619625444e-06,2,0.0000000000e+00,1.8006044730e+00
1.9100000000e-01,-3.7297331618e-02,2.2245362504e-01,5.1236292193e-02,-5.6243954976e-03,1.0000001562e+00,-1.7213293945e-01,-1.8624343916e+00,1.9043817497e-01,-2.5955175105e-02,-3.0478417551e-06,2,0.0000000000e+00,1.8046838808e+00
1.9200000000e-01,-3.7468785570e-02,2.2058627101e-01,5.1425979860e-02,-5.6502481981e-03,1.0000001531e+00,-1.7077449571e-01,-1.8722738219e+00,1.8893663335e-01,-2.5750154656e-02,-3.0329599419e-06,2,0.0000000000e+00,1.8084843404e+00
1.9300000000e-01,-3.7638879693e-02,2.1870907707e-01,5.1614164433e-02,-5.6758956677e-03,1.0000001501e+00,-1.6941331488e-01,-1.8821142223e+00,1.8743202701e-01,-2.5544718609e-02,-3.0173375164e-06,2,0.0000000000e+00,1.8120091614e+00
